timestamp,equipment_id,equipment_type,runtime_hours,temperature_c,vibration_mm_s,power_kw,pressure,health_score,anomaly,failure_risk
2024-03-20 23:00:00,EQ_B002,Water Pump,10442.2,10.7,7.99,14.33,3.08,20.0,1,100.0
2024-03-21 00:00:00,EQ_M001,Compressor,11696.2,13.2,8.0,24.61,6.59,20.0,1,100.0
2024-03-21 00:00:00,EQ_M002,Water Pump,13434.9,17.1,8.0,13.9,2.77,20.0,1,100.0
2024-03-21 00:00:00,EQ_M003,Air Handler,10864.8,11.7,7.86,16.23,3.15,20.0,1,100.0
2024-03-21 00:00:00,EQ_B001,Compressor,7980.7,10.4,5.11,23.79,6.26,47.4,0,82.6
2024-03-21 00:00:00,EQ_B002,Water Pump,10443.1,12.0,7.97,15.64,2.9,20.0,1,100.0
2024-03-21 01:00:00,EQ_M001,Compressor,11697.0,13.7,8.0,23.53,6.09,20.0,1,100.0
2024-03-21 01:00:00,EQ_M002,Water Pump,13435.8,17.0,8.0,14.13,3.11,20.0,1,100.0
2024-03-21 01:00:00,EQ_M003,Air Handler,10865.4,13.4,8.0,16.22,2.59,20.0,1,100.0
2024-03-21 01:00:00,EQ_B001,Compressor,7981.2,10.6,5.52,23.12,6.34,46.2,1,83.8
2024-03-21 01:00:00,EQ_B002,Water Pump,10443.7,10.0,8.0,15.11,2.84,20.0,1,100.0
2024-03-21 02:00:00,EQ_M001,Compressor,11697.8,13.7,8.0,23.53,6.62,20.0,1,100.0
2024-03-21 02:00:00,EQ_M002,Water Pump,13436.8,17.9,8.0,12.92,3.08,20.0,1,100.0
2024-03-21 02:00:00,EQ_M003,Air Handler,10866.3,10.2,8.0,12.71,2.86,20.0,1,100.0
2024-03-21 02:00:00,EQ_B001,Compressor,7981.8,10.0,4.95,21.3,6.44,47.9,0,82.1
2024-03-21 02:00:00,EQ_B002,Water Pump,10444.6,10.6,7.6,16.12,2.94,20.0,1,100.0
2024-03-21 03:00:00,EQ_M001,Compressor,11698.4,13.4,8.0,22.77,6.56,20.0,1,100.0
2024-03-21 03:00:00,EQ_M002,Water Pump,13437.7,17.4,8.0,11.96,2.85,20.0,1,100.0
2024-03-21 03:00:00,EQ_M003,Air Handler,10867.3,12.5,8.0,13.27,2.79,20.0,1,100.0
2024-03-21 03:00:00,EQ_B001,Compressor,7982.4,8.8,5.85,23.11,6.97,45.2,1,84.8
2024-03-21 03:00:00,EQ_B002,Water Pump,10445.2,12.4,7.89,14.15,3.06,20.0,1,100.0
2024-03-21 04:00:00,EQ_M001,Compressor,11699.0,14.5,8.0,22.17,6.57,20.0,1,100.0
2024-03-21 04:00:00,EQ_M002,Water Pump,13438.6,14.8,8.0,15.64,2.98,20.0,1,100.0
2024-03-21 04:00:00,EQ_M003,Air Handler,10868.1,13.1,7.95,14.78,3.04,20.0,1,100.0
2024-03-21 04:00:00,EQ_B001,Compressor,7983.2,11.6,5.34,19.65,6.13,46.7,0,83.3
2024-03-21 04:00:00,EQ_B002,Water Pump,10445.9,11.4,8.0,16.28,3.06,20.0,1,100.0
2024-03-21 05:00:00,EQ_M001,Compressor,11699.5,12.8,8.0,22.26,6.35,20.0,1,100.0
2024-03-21 05:00:00,EQ_M002,Water Pump,13439.2,18.2,8.0,12.61,3.11,20.0,1,100.0
2024-03-21 05:00:00,EQ_M003,Air Handler,10869.0,12.6,8.0,14.23,2.84,20.0,1,100.0
2024-03-21 05:00:00,EQ_B001,Compressor,7983.9,10.5,4.97,23.92,6.58,47.8,0,82.2
2024-03-21 05:00:00,EQ_B002,Water Pump,10446.6,10.7,7.8,11.54,3.37,20.0,1,100.0
2024-03-21 06:00:00,EQ_M001,Compressor,11700.4,13.8,8.0,25.77,6.33,20.0,1,100.0
2024-03-21 06:00:00,EQ_M002,Water Pump,13440.0,17.6,8.0,15.5,2.99,20.0,1,100.0
2024-03-21 06:00:00,EQ_M003,Air Handler,10869.8,12.7,8.0,13.52,2.79,20.0,1,100.0
2024-03-21 06:00:00,EQ_B001,Compressor,7984.5,10.3,6.0,19.82,6.37,44.7,1,85.3
2024-03-21 06:00:00,EQ_B002,Water Pump,10447.2,10.5,7.84,13.8,2.82,20.0,1,100.0
2024-03-21 07:00:00,EQ_M001,Compressor,11701.2,13.6,8.0,23.24,6.58,20.0,1,100.0
2024-03-21 07:00:00,EQ_M002,Water Pump,13440.6,17.3,8.0,16.26,2.88,20.0,1,100.0
2024-03-21 07:00:00,EQ_M003,Air Handler,10870.5,11.0,8.0,16.19,3.04,20.0,1,100.0
2024-03-21 07:00:00,EQ_B001,Compressor,7985.4,10.0,5.62,20.86,6.65,45.8,1,84.2
2024-03-21 07:00:00,EQ_B002,Water Pump,10448.1,13.7,8.0,14.07,2.65,20.0,1,100.0
2024-03-21 08:00:00,EQ_M001,Compressor,11702.1,13.9,8.0,25.31,6.49,20.0,1,100.0
2024-03-21 08:00:00,EQ_M002,Water Pump,13441.3,16.5,8.0,14.35,2.66,20.0,1,100.0
2024-03-21 08:00:00,EQ_M003,Air Handler,10871.4,13.6,7.95,16.35,3.21,20.0,1,100.0
2024-03-21 08:00:00,EQ_B001,Compressor,7986.0,9.5,5.69,22.29,6.24,45.6,1,84.4
2024-03-21 08:00:00,EQ_B002,Water Pump,10448.8,12.3,8.0,14.1,3.07,20.0,1,100.0
2024-03-21 09:00:00,EQ_M001,Compressor,11702.7,14.8,8.0,21.8,7.04,20.0,1,100.0
2024-03-21 09:00:00,EQ_M002,Water Pump,13442.0,16.6,8.0,14.24,3.0,20.0,1,100.0
2024-03-21 09:00:00,EQ_M003,Air Handler,10872.3,11.5,8.0,14.99,3.19,20.0,1,100.0
2024-03-21 09:00:00,EQ_B001,Compressor,7986.7,11.2,5.65,18.5,6.3,45.7,1,84.3
2024-03-21 09:00:00,EQ_B002,Water Pump,10449.3,12.3,8.0,15.2,3.21,20.0,1,100.0
2024-03-21 10:00:00,EQ_M001,Compressor,11703.4,12.9,8.0,20.71,6.9,20.0,1,100.0
2024-03-21 10:00:00,EQ_M002,Water Pump,13442.7,17.5,8.0,14.56,3.11,20.0,1,100.0
2024-03-21 10:00:00,EQ_M003,Air Handler,10873.0,13.5,7.94,14.65,2.58,20.0,1,100.0
2024-03-21 10:00:00,EQ_B001,Compressor,7987.3,9.9,5.49,22.96,5.97,46.2,0,83.8
2024-03-21 10:00:00,EQ_B002,Water Pump,10450.3,10.8,8.0,12.5,3.07,20.0,1,100.0
2024-03-21 11:00:00,EQ_M001,Compressor,11704.2,14.4,8.0,20.81,6.57,20.0,1,100.0
2024-03-21 11:00:00,EQ_M002,Water Pump,13443.2,16.5,8.0,19.57,3.12,20.0,1,100.0
2024-03-21 11:00:00,EQ_M003,Air Handler,10873.6,11.7,8.0,15.33,2.97,20.0,1,100.0
2024-03-21 11:00:00,EQ_B001,Compressor,7987.9,10.5,5.58,21.65,6.66,45.9,1,84.1
2024-03-21 11:00:00,EQ_B002,Water Pump,10451.3,11.4,8.0,13.49,3.03,20.0,1,100.0
2024-03-21 12:00:00,EQ_M001,Compressor,11704.8,12.2,8.0,21.72,6.72,20.0,1,100.0
2024-03-21 12:00:00,EQ_M002,Water Pump,13443.8,16.8,8.0,14.19,2.94,20.0,1,100.0
2024-03-21 12:00:00,EQ_M003,Air Handler,10874.3,11.9,8.0,16.3,3.36,20.0,1,100.0
2024-03-21 12:00:00,EQ_B001,Compressor,7988.8,11.1,5.67,20.39,6.82,45.6,1,84.4
2024-03-21 12:00:00,EQ_B002,Water Pump,10451.9,11.3,8.0,17.08,3.04,20.0,1,100.0
2024-03-21 13:00:00,EQ_M001,Compressor,11705.4,13.8,8.0,21.44,6.42,20.0,1,100.0
2024-03-21 13:00:00,EQ_M002,Water Pump,13444.4,16.3,8.0,15.08,3.57,20.0,1,100.0
2024-03-21 13:00:00,EQ_M003,Air Handler,10874.8,11.4,8.0,14.99,3.03,20.0,1,100.0
2024-03-21 13:00:00,EQ_B001,Compressor,7989.6,10.3,5.1,23.38,6.54,47.3,0,82.7
2024-03-21 13:00:00,EQ_B002,Water Pump,10452.6,11.1,8.0,13.84,3.26,20.0,1,100.0
2024-03-21 14:00:00,EQ_M001,Compressor,11706.4,13.6,8.0,19.89,6.3,20.0,1,100.0
2024-03-21 14:00:00,EQ_M002,Water Pump,13445.2,16.0,8.0,12.12,2.99,20.0,1,100.0
2024-03-21 14:00:00,EQ_M003,Air Handler,10875.6,10.8,8.0,17.14,2.97,20.0,1,100.0
2024-03-21 14:00:00,EQ_B001,Compressor,7990.1,11.2,5.39,20.52,6.83,46.4,0,83.6
2024-03-21 14:00:00,EQ_B002,Water Pump,10453.2,9.7,7.99,15.51,2.94,20.0,1,100.0
2024-03-21 15:00:00,EQ_M001,Compressor,11707.2,13.2,8.0,19.86,6.7,20.0,1,100.0
2024-03-21 15:00:00,EQ_M002,Water Pump,13445.7,18.1,8.0,12.55,3.25,20.0,1,100.0
2024-03-21 15:00:00,EQ_M003,Air Handler,10876.2,11.7,8.0,14.74,3.04,20.0,1,100.0
2024-03-21 15:00:00,EQ_B001,Compressor,7991.0,13.6,5.6,22.07,6.41,45.8,1,84.2
2024-03-21 15:00:00,EQ_B002,Water Pump,10454.0,10.4,7.94,15.25,3.04,20.0,1,100.0
2024-03-21 16:00:00,EQ_M001,Compressor,11708.0,12.9,8.0,19.15,6.63,20.0,1,100.0
2024-03-21 16:00:00,EQ_M002,Water Pump,13446.6,18.4,8.0,15.92,3.01,20.0,1,100.0
2024-03-21 16:00:00,EQ_M003,Air Handler,10876.7,12.5,8.0,15.67,2.92,20.0,1,100.0
2024-03-21 16:00:00,EQ_B001,Compressor,7991.5,9.5,4.83,20.95,6.76,48.1,0,81.9
2024-03-21 16:00:00,EQ_B002,Water Pump,10454.6,9.1,7.93,13.69,3.15,20.0,1,100.0
2024-03-21 17:00:00,EQ_M001,Compressor,11708.9,12.3,8.0,23.51,7.06,20.0,1,100.0
2024-03-21 17:00:00,EQ_M002,Water Pump,13447.2,18.5,8.0,12.99,3.01,20.0,1,100.0
2024-03-21 17:00:00,EQ_M003,Air Handler,10877.3,12.4,8.0,14.41,2.82,20.0,1,100.0
2024-03-21 17:00:00,EQ_B001,Compressor,7992.5,10.6,5.15,24.1,6.95,47.1,0,82.9
2024-03-21 17:00:00,EQ_B002,Water Pump,10455.4,10.3,7.7,14.56,2.94,20.0,1,100.0
2024-03-21 18:00:00,EQ_M001,Compressor,11709.8,16.1,8.0,24.45,6.6,20.0,1,100.0
2024-03-21 18:00:00,EQ_M002,Water Pump,13447.8,17.4,8.0,18.98,3.01,20.0,1,100.0
2024-03-21 18:00:00,EQ_M003,Air Handler,10877.8,11.8,7.45,14.84,3.28,20.0,1,100.0
2024-03-21 18:00:00,EQ_B001,Compressor,7993.4,10.1,5.96,24.28,6.86,44.7,1,85.3
2024-03-21 18:00:00,EQ_B002,Water Pump,10456.2,11.9,7.96,15.41,2.91,20.0,1,100.0
2024-03-21 19:00:00,EQ_M001,Compressor,11710.4,14.9,8.0,23.15,6.06,20.0,1,100.0
2024-03-21 19:00:00,EQ_M002,Water Pump,13448.4,17.2,8.0,15.39,2.93,20.0,1,100.0
2024-03-21 19:00:00,EQ_M003,Air Handler,10878.6,13.7,8.0,15.51,3.03,20.0,1,100.0
2024-03-21 19:00:00,EQ_B001,Compressor,7993.9,9.9,5.46,23.21,7.25,46.2,0,83.8
2024-03-21 19:00:00,EQ_B002,Water Pump,10456.8,8.8,7.82,14.3,2.98,20.0,1,100.0
2024-03-21 20:00:00,EQ_M001,Compressor,11711.2,14.7,8.0,21.2,6.45,20.0,1,100.0
2024-03-21 20:00:00,EQ_M002,Water Pump,13449.4,16.2,8.0,14.17,2.75,20.0,1,100.0
2024-03-21 20:00:00,EQ_M003,Air Handler,10879.3,10.5,8.0,12.66,2.79,20.0,1,100.0
2024-03-21 20:00:00,EQ_B001,Compressor,7994.9,10.5,5.29,20.48,5.74,46.7,0,83.3
2024-03-21 20:00:00,EQ_B002,Water Pump,10457.4,11.1,8.0,16.16,3.11,20.0,1,100.0
2024-03-21 21:00:00,EQ_M001,Compressor,11711.9,14.3,8.0,25.48,7.01,20.0,1,100.0
2024-03-21 21:00:00,EQ_M002,Water Pump,13450.1,16.7,8.0,13.77,2.95,20.0,1,100.0
2024-03-21 21:00:00,EQ_M003,Air Handler,10880.0,12.1,8.0,15.75,3.09,20.0,1,100.0
2024-03-21 21:00:00,EQ_B001,Compressor,7995.5,10.3,5.65,21.65,6.74,45.6,1,84.4
2024-03-21 21:00:00,EQ_B002,Water Pump,10458.4,10.6,8.0,17.91,3.09,20.0,1,100.0
2024-03-21 22:00:00,EQ_M001,Compressor,11712.5,13.2,8.0,26.02,6.72,20.0,1,100.0
2024-03-21 22:00:00,EQ_M002,Water Pump,13450.9,17.4,8.0,13.68,2.76,20.0,1,100.0
2024-03-21 22:00:00,EQ_M003,Air Handler,10880.6,10.7,8.0,15.93,2.96,20.0,1,100.0
2024-03-21 22:00:00,EQ_B001,Compressor,7996.5,10.5,5.48,20.55,6.35,46.1,0,83.9
2024-03-21 22:00:00,EQ_B002,Water Pump,10458.9,10.0,7.93,15.31,2.94,20.0,1,100.0
2024-03-21 23:00:00,EQ_M001,Compressor,11713.3,13.8,8.0,21.16,6.21,20.0,1,100.0
2024-03-21 23:00:00,EQ_M002,Water Pump,13451.5,18.9,8.0,15.56,3.13,20.0,1,100.0
2024-03-21 23:00:00,EQ_M003,Air Handler,10881.4,13.6,8.0,15.35,3.05,20.0,1,100.0
2024-03-21 23:00:00,EQ_B001,Compressor,7997.2,9.1,5.3,20.69,6.77,46.6,0,83.4
2024-03-21 23:00:00,EQ_B002,Water Pump,10459.6,11.9,7.99,18.5,2.8,20.0,1,100.0
2024-03-22 00:00:00,EQ_M001,Compressor,11714.1,12.8,8.0,21.71,6.8,20.0,1,100.0
2024-03-22 00:00:00,EQ_M002,Water Pump,13452.4,16.7,8.0,14.7,2.54,20.0,1,100.0
2024-03-22 00:00:00,EQ_M003,Air Handler,10882.2,12.7,8.0,15.37,2.72,20.0,1,100.0
2024-03-22 00:00:00,EQ_B001,Compressor,7998.0,8.6,5.57,21.4,6.44,45.8,1,84.2
2024-03-22 00:00:00,EQ_B002,Water Pump,10460.2,9.8,7.94,13.95,2.73,20.0,1,100.0
2024-03-22 01:00:00,EQ_M001,Compressor,11714.7,13.8,8.0,23.21,6.43,20.0,1,100.0
2024-03-22 01:00:00,EQ_M002,Water Pump,13453.2,17.4,8.0,14.73,3.03,20.0,1,100.0
2024-03-22 01:00:00,EQ_M003,Air Handler,10882.8,11.9,8.0,14.13,2.79,20.0,1,100.0
2024-03-22 01:00:00,EQ_B001,Compressor,7998.9,11.6,5.64,23.36,6.56,45.6,1,84.4
2024-03-22 01:00:00,EQ_B002,Water Pump,10461.0,8.3,7.94,15.27,3.05,20.0,1,100.0
2024-03-22 02:00:00,EQ_M001,Compressor,11715.6,14.0,8.0,18.36,6.2,20.0,1,100.0
2024-03-22 02:00:00,EQ_M002,Water Pump,13453.8,15.5,8.0,12.97,2.87,20.0,1,100.0
2024-03-22 02:00:00,EQ_M003,Air Handler,10883.7,12.6,8.0,17.04,3.12,20.0,1,100.0
2024-03-22 02:00:00,EQ_B001,Compressor,7999.7,11.3,5.65,22.67,6.77,45.6,1,84.4
2024-03-22 02:00:00,EQ_B002,Water Pump,10461.7,12.7,7.71,15.23,2.83,20.0,1,100.0
2024-03-22 03:00:00,EQ_M001,Compressor,11716.2,13.6,8.0,22.29,6.44,20.0,1,100.0
2024-03-22 03:00:00,EQ_M002,Water Pump,13454.5,17.1,8.0,15.94,2.99,20.0,1,100.0
2024-03-22 03:00:00,EQ_M003,Air Handler,10884.5,11.0,8.0,11.26,3.24,20.0,1,100.0
2024-03-22 03:00:00,EQ_B001,Compressor,8000.6,10.8,5.81,19.01,6.65,45.1,1,84.9
2024-03-22 03:00:00,EQ_B002,Water Pump,10462.4,10.8,8.0,15.77,3.15,20.0,1,100.0
2024-03-22 04:00:00,EQ_M001,Compressor,11717.1,14.7,8.0,22.38,6.52,20.0,1,100.0
2024-03-22 04:00:00,EQ_M002,Water Pump,13455.0,17.1,8.0,15.11,3.15,20.0,1,100.0
2024-03-22 04:00:00,EQ_M003,Air Handler,10885.4,11.1,7.68,14.33,3.26,20.0,1,100.0
2024-03-22 04:00:00,EQ_B001,Compressor,8001.1,8.6,5.36,22.97,6.5,46.4,0,83.6
2024-03-22 04:00:00,EQ_B002,Water Pump,10462.9,12.7,8.0,12.95,3.09,20.0,1,100.0
2024-03-22 05:00:00,EQ_M001,Compressor,11718.0,13.4,8.0,19.6,6.06,20.0,1,100.0
2024-03-22 05:00:00,EQ_M002,Water Pump,13455.6,16.0,8.0,15.81,3.07,20.0,1,100.0
2024-03-22 05:00:00,EQ_M003,Air Handler,10886.0,12.9,8.0,16.7,2.95,20.0,1,100.0
2024-03-22 05:00:00,EQ_B001,Compressor,8001.9,10.6,5.4,19.72,6.44,46.3,0,83.7
2024-03-22 05:00:00,EQ_B002,Water Pump,10463.5,10.2,8.0,14.56,3.0,20.0,1,100.0
2024-03-22 06:00:00,EQ_M001,Compressor,11718.6,14.0,8.0,23.0,6.79,20.0,1,100.0
2024-03-22 06:00:00,EQ_M002,Water Pump,13456.5,19.3,8.0,16.81,3.48,20.0,1,100.0
2024-03-22 06:00:00,EQ_M003,Air Handler,10886.6,11.5,8.0,16.1,3.17,20.0,1,100.0
2024-03-22 06:00:00,EQ_B001,Compressor,8002.7,10.4,5.68,21.66,6.34,45.4,1,84.6
2024-03-22 06:00:00,EQ_B002,Water Pump,10464.1,11.6,8.0,13.53,3.04,20.0,1,100.0
2024-03-22 07:00:00,EQ_M001,Compressor,11719.1,12.3,8.0,22.83,6.67,20.0,1,100.0
2024-03-22 07:00:00,EQ_M002,Water Pump,13457.2,16.8,8.0,12.26,2.69,20.0,1,100.0
2024-03-22 07:00:00,EQ_M003,Air Handler,10887.4,12.8,8.0,16.72,3.18,20.0,1,100.0
2024-03-22 07:00:00,EQ_B001,Compressor,8003.5,9.7,5.71,22.12,6.38,45.3,1,84.7
2024-03-22 07:00:00,EQ_B002,Water Pump,10464.9,10.9,8.0,14.85,3.4,20.0,1,100.0
2024-03-22 08:00:00,EQ_M001,Compressor,11719.8,13.9,8.0,20.8,5.96,20.0,1,100.0
2024-03-22 08:00:00,EQ_M002,Water Pump,13458.2,17.3,8.0,14.65,3.01,20.0,1,100.0
2024-03-22 08:00:00,EQ_M003,Air Handler,10888.2,12.0,8.0,15.75,2.87,20.0,1,100.0
2024-03-22 08:00:00,EQ_B001,Compressor,8004.2,8.7,5.42,20.79,6.39,46.2,0,83.8
2024-03-22 08:00:00,EQ_B002,Water Pump,10465.5,12.1,8.0,15.3,3.39,20.0,1,100.0
2024-03-22 09:00:00,EQ_M001,Compressor,11720.4,11.1,8.0,20.74,6.71,20.0,1,100.0
2024-03-22 09:00:00,EQ_M002,Water Pump,13458.8,19.7,8.0,13.58,2.5,20.0,1,100.0
2024-03-22 09:00:00,EQ_M003,Air Handler,10888.8,12.8,8.0,17.92,2.88,20.0,1,100.0
2024-03-22 09:00:00,EQ_B001,Compressor,8005.1,9.4,5.46,23.5,6.71,46.1,0,83.9
2024-03-22 09:00:00,EQ_B002,Water Pump,10466.2,10.5,8.0,13.8,2.9,20.0,1,100.0
2024-03-22 10:00:00,EQ_M001,Compressor,11720.9,14.3,8.0,23.67,6.28,20.0,1,100.0
2024-03-22 10:00:00,EQ_M002,Water Pump,13459.5,16.8,8.0,14.71,3.04,20.0,1,100.0
2024-03-22 10:00:00,EQ_M003,Air Handler,10889.7,12.1,8.0,16.01,2.78,20.0,1,100.0
2024-03-22 10:00:00,EQ_B001,Compressor,8005.8,9.3,5.31,22.21,6.57,46.5,0,83.5
2024-03-22 10:00:00,EQ_B002,Water Pump,10466.9,11.8,8.0,16.06,3.16,20.0,1,100.0
2024-03-22 11:00:00,EQ_M001,Compressor,11721.8,13.0,8.0,23.08,6.16,20.0,1,100.0
2024-03-22 11:00:00,EQ_M002,Water Pump,13460.2,18.6,8.0,14.12,3.14,20.0,1,100.0
2024-03-22 11:00:00,EQ_M003,Air Handler,10890.7,12.9,8.0,14.69,3.1,20.0,1,100.0
2024-03-22 11:00:00,EQ_B001,Compressor,8006.8,11.5,5.18,22.42,6.88,46.9,0,83.1
2024-03-22 11:00:00,EQ_B002,Water Pump,10467.5,11.0,7.39,13.95,3.12,20.0,1,100.0
2024-03-22 12:00:00,EQ_M001,Compressor,11722.8,13.7,8.0,18.65,5.9,20.0,1,100.0
2024-03-22 12:00:00,EQ_M002,Water Pump,13460.7,16.3,8.0,12.76,3.14,20.0,1,100.0
2024-03-22 12:00:00,EQ_M003,Air Handler,10891.2,11.8,7.98,13.24,3.02,20.0,1,100.0
2024-03-22 12:00:00,EQ_B001,Compressor,8007.6,9.5,5.52,23.17,6.17,45.8,1,84.2
2024-03-22 12:00:00,EQ_B002,Water Pump,10468.4,10.7,8.0,15.08,3.1,20.0,1,100.0
2024-03-22 13:00:00,EQ_M001,Compressor,11723.5,14.1,8.0,21.53,6.63,20.0,1,100.0
2024-03-22 13:00:00,EQ_M002,Water Pump,13461.3,18.2,8.0,12.04,2.97,20.0,1,100.0
2024-03-22 13:00:00,EQ_M003,Air Handler,10892.1,13.0,8.0,15.63,3.16,20.0,1,100.0
2024-03-22 13:00:00,EQ_B001,Compressor,8008.5,9.8,5.45,23.22,6.54,46.1,0,83.9
2024-03-22 13:00:00,EQ_B002,Water Pump,10469.0,11.9,8.0,14.55,2.96,20.0,1,100.0
2024-03-22 14:00:00,EQ_M001,Compressor,11724.3,12.0,8.0,22.39,6.59,20.0,1,100.0
2024-03-22 14:00:00,EQ_M002,Water Pump,13461.8,17.3,8.0,16.18,2.9,20.0,1,100.0
2024-03-22 14:00:00,EQ_M003,Air Handler,10893.1,11.4,8.0,15.64,2.9,20.0,1,100.0
2024-03-22 14:00:00,EQ_B001,Compressor,8009.4,8.7,5.92,20.76,6.06,44.6,1,85.4
2024-03-22 14:00:00,EQ_B002,Water Pump,10469.7,11.2,7.75,16.2,3.04,20.0,1,100.0
2024-03-22 15:00:00,EQ_M001,Compressor,11725.1,13.0,8.0,22.48,6.3,20.0,1,100.0
2024-03-22 15:00:00,EQ_M002,Water Pump,13462.6,16.5,8.0,15.61,3.09,20.0,1,100.0
2024-03-22 15:00:00,EQ_M003,Air Handler,10894.1,9.8,8.0,16.19,2.83,20.0,1,100.0
2024-03-22 15:00:00,EQ_B001,Compressor,8010.3,10.8,5.55,18.38,7.14,45.7,1,84.3
2024-03-22 15:00:00,EQ_B002,Water Pump,10470.6,10.7,8.0,13.42,2.92,20.0,1,100.0
2024-03-22 16:00:00,EQ_M001,Compressor,11726.0,13.7,8.0,21.29,6.56,20.0,1,100.0
2024-03-22 16:00:00,EQ_M002,Water Pump,13463.2,19.2,8.0,16.79,3.38,20.0,1,100.0
2024-03-22 16:00:00,EQ_M003,Air Handler,10894.6,12.6,8.0,13.94,2.87,20.0,1,100.0
2024-03-22 16:00:00,EQ_B001,Compressor,8011.2,10.5,5.44,22.68,6.55,46.0,0,84.0
2024-03-22 16:00:00,EQ_B002,Water Pump,10471.3,11.7,8.0,16.16,2.52,20.0,1,100.0
2024-03-22 17:00:00,EQ_M001,Compressor,11727.0,14.8,8.0,19.27,7.2,20.0,1,100.0
2024-03-22 17:00:00,EQ_M002,Water Pump,13464.0,17.2,8.0,15.58,2.94,20.0,1,100.0
2024-03-22 17:00:00,EQ_M003,Air Handler,10895.2,10.4,8.0,12.36,3.1,20.0,1,100.0
2024-03-22 17:00:00,EQ_B001,Compressor,8012.1,9.3,5.07,20.96,6.45,47.1,0,82.9
2024-03-22 17:00:00,EQ_B002,Water Pump,10472.0,10.6,8.0,17.92,2.85,20.0,1,100.0
2024-03-22 18:00:00,EQ_M001,Compressor,11727.6,13.4,8.0,20.36,5.82,20.0,1,100.0
2024-03-22 18:00:00,EQ_M002,Water Pump,13464.6,17.0,8.0,14.85,3.01,20.0,1,100.0
2024-03-22 18:00:00,EQ_M003,Air Handler,10895.8,10.1,8.0,13.78,2.96,20.0,1,100.0
2024-03-22 18:00:00,EQ_B001,Compressor,8012.7,9.8,5.6,19.61,6.35,45.5,1,84.5
2024-03-22 18:00:00,EQ_B002,Water Pump,10472.9,10.9,8.0,11.53,3.42,20.0,1,100.0
2024-03-22 19:00:00,EQ_M001,Compressor,11728.2,14.3,8.0,23.35,5.77,20.0,1,100.0
2024-03-22 19:00:00,EQ_M002,Water Pump,13465.5,18.0,8.0,14.51,2.93,20.0,1,100.0
2024-03-22 19:00:00,EQ_M003,Air Handler,10896.6,12.1,8.0,14.43,3.08,20.0,1,100.0
2024-03-22 19:00:00,EQ_B001,Compressor,8013.2,11.0,6.05,18.25,6.13,44.2,1,85.8
2024-03-22 19:00:00,EQ_B002,Water Pump,10473.7,10.3,8.0,11.8,3.11,20.0,1,100.0
2024-03-22 20:00:00,EQ_M001,Compressor,11729.1,14.8,8.0,20.42,6.56,20.0,1,100.0
2024-03-22 20:00:00,EQ_M002,Water Pump,13466.4,17.7,8.0,12.89,3.06,20.0,1,100.0
2024-03-22 20:00:00,EQ_M003,Air Handler,10897.3,11.0,8.0,15.11,2.92,20.0,1,100.0
2024-03-22 20:00:00,EQ_B001,Compressor,8013.9,10.0,5.15,22.79,6.3,46.9,0,83.1
2024-03-22 20:00:00,EQ_B002,Water Pump,10474.2,10.3,8.0,14.38,3.06,20.0,1,100.0
2024-03-22 21:00:00,EQ_M001,Compressor,11730.0,14.7,8.0,21.86,6.62,20.0,1,100.0
2024-03-22 21:00:00,EQ_M002,Water Pump,13467.4,15.4,8.0,13.54,3.46,20.0,1,100.0
2024-03-22 21:00:00,EQ_M003,Air Handler,10897.8,12.4,7.91,15.67,3.48,20.0,1,100.0
2024-03-22 21:00:00,EQ_B001,Compressor,8014.8,8.1,5.56,23.19,6.29,45.6,1,84.4
2024-03-22 21:00:00,EQ_B002,Water Pump,10475.2,12.3,7.98,11.91,3.15,20.0,1,100.0
2024-03-22 22:00:00,EQ_M001,Compressor,11730.5,12.9,8.0,20.62,6.62,20.0,1,100.0
2024-03-22 22:00:00,EQ_M002,Water Pump,13468.4,17.2,8.0,16.14,3.03,20.0,1,100.0
2024-03-22 22:00:00,EQ_M003,Air Handler,10898.7,13.5,8.0,14.2,3.18,20.0,1,100.0
2024-03-22 22:00:00,EQ_B001,Compressor,8015.4,9.4,5.29,21.96,6.98,46.4,0,83.6
2024-03-22 22:00:00,EQ_B002,Water Pump,10475.9,10.4,8.0,15.9,3.03,20.0,1,100.0
2024-03-22 23:00:00,EQ_M001,Compressor,11731.1,14.4,8.0,21.02,6.72,20.0,1,100.0
2024-03-22 23:00:00,EQ_M002,Water Pump,13469.2,17.1,8.0,16.62,2.88,20.0,1,100.0
2024-03-22 23:00:00,EQ_M003,Air Handler,10899.6,11.1,8.0,16.67,3.22,20.0,1,100.0
2024-03-22 23:00:00,EQ_B001,Compressor,8016.2,11.8,6.31,23.42,7.1,43.4,1,86.6
2024-03-22 23:00:00,EQ_B002,Water Pump,10476.6,11.4,7.45,15.42,2.8,20.0,1,100.0
2024-03-23 00:00:00,EQ_M001,Compressor,11731.7,14.7,8.0,21.12,6.64,20.0,1,100.0
2024-03-23 00:00:00,EQ_M002,Water Pump,13469.8,17.8,8.0,12.58,2.83,20.0,1,100.0
2024-03-23 00:00:00,EQ_M003,Air Handler,10900.6,12.4,8.0,17.31,2.89,20.0,1,100.0
2024-03-23 00:00:00,EQ_B001,Compressor,8017.1,9.1,5.41,19.35,6.19,46.1,0,83.9
2024-03-23 00:00:00,EQ_B002,Water Pump,10477.5,12.0,8.0,14.66,3.13,20.0,1,100.0
